age,salary,monthly_expenses,savings,debt,dependents,investment_horizon,risk_score,savings_rate,emergency_fund_months,debt_to_income,profile
48,182760,9831.28,495326,7724,0,38,5,0.354,50.38,0.042,Aggressive
51,113498,8112.97,426435,49725,2,36,6,0.142,52.56,0.438,Balanced
73,49764,2811.7,402353,46026,1,12,2,0.322,143.1,0.925,Conservative
32,52470,3867.07,274777,141069,0,5,7,0.116,71.06,2.689,Balanced
65,189573,6714.8,47486,49588,4,5,9,0.575,7.07,0.262,Balanced
42,77207,4262.91,422587,10695,0,17,10,0.337,99.13,0.139,Aggressive
53,82157,5401.61,224679,43422,2,38,9,0.211,41.59,0.529,Aggressive
25,154288,8216.45,435188,63442,0,10,5,0.361,52.97,0.411,Aggressive
26,173144,5772.71,452049,132470,0,16,8,0.6,78.31,0.765,Aggressive
54,113778,6358.17,56008,108050,0,24,9,0.329,8.81,0.95,Aggressive
65,150016,8581.61,264045,73227,4,29,6,0.314,30.77,0.488,Balanced
62,144288,9027.5,141576,76479,1,14,4,0.249,15.68,0.53,Balanced
56,188204,12055.51,230421,79462,0,10,4,0.231,19.11,0.422,Balanced
49,130573,8421.14,166873,60273,3,29,3,0.226,19.82,0.462,Conservative
69,140730,8383.92,362957,45817,2,28,9,0.285,43.29,0.326,Balanced
34,168933,6598.19,487260,61171,3,17,10,0.531,73.85,0.362,Aggressive
52,84186,4015.18,137473,143185,1,5,6,0.428,34.24,1.701,Balanced
54,24960,1615.89,332265,134338,2,2,8,0.223,205.62,5.382,Conservative
36,38781,2825.79,461467,137480,1,36,2,0.126,163.31,3.545,Conservative
61,51126,1676.17,382317,14842,2,39,4,0.607,228.09,0.29,Balanced
46,173650,9327.11,259478,142208,3,9,2,0.355,27.82,0.819,Conservative
24,126034,5481.29,180381,134569,3,36,3,0.478,32.91,1.068,Balanced
45,37883,1496.27,127045,61415,4,5,2,0.526,84.91,1.621,Conservative
26,49782,2606.07,343943,21340,1,15,9,0.372,131.98,0.429,Aggressive
45,76387,4349.92,58671,107362,3,9,9,0.317,13.49,1.406,Balanced
23,168051,4976.76,461436,95330,2,25,6,0.645,92.72,0.567,Aggressive
46,53746,3489.52,458460,68070,0,28,7,0.221,131.38,1.267,Balanced
34,86266,5757.79,272998,56725,0,27,5,0.199,47.41,0.658,Balanced
33,20056,1472.5,231151,47018,0,33,10,0.119,156.98,2.344,Aggressive
40,51457,1926.87,59360,122907,4,33,1,0.551,30.81,2.389,Balanced
48,153315,8649.57,272148,35985,3,38,4,0.323,31.46,0.235,Balanced
20,206103,10041.41,185892,60341,1,8,4,0.415,18.51,0.293,Aggressive
38,152773,6800.38,135095,89249,1,4,8,0.466,19.87,0.584,Aggressive
43,207453,11428.9,336887,79712,4,36,5,0.339,29.48,0.384,Aggressive
53,201510,13103.37,391534,19075,2,31,3,0.22,29.88,0.095,Balanced
59,93839,2836.12,349347,121229,3,10,1,0.637,123.18,1.292,Conservative
54,100636,7406.56,427503,1555,3,8,1,0.117,57.72,0.015,Conservative
70,127697,8464.55,354051,147731,2,30,5,0.205,41.83,1.157,Conservative
39,86483,5499.85,24482,126562,2,14,8,0.237,4.45,1.463,Balanced
59,40505,2593.04,263693,68625,3,35,9,0.232,101.69,1.694,Balanced
29,157625,7408.16,276025,73114,3,3,10,0.436,37.26,0.464,Aggressive
59,53525,3405.04,461592,122656,0,29,10,0.237,135.56,2.292,Balanced
30,231474,10854.66,239325,116292,1,16,2,0.437,22.05,0.502,Balanced
28,116008,8162.02,248538,23185,0,10,5,0.156,30.45,0.2,Aggressive
71,64348,2399.5,48890,128877,0,4,4,0.553,20.38,2.003,Conservative
33,222259,9460.66,232861,34594,1,4,3,0.489,24.61,0.156,Balanced
25,27273,1484.64,274705,123126,4,2,8,0.347,185.03,4.515,Balanced
57,84236,3689.3,71741,17754,4,11,2,0.474,19.45,0.211,Balanced
74,226641,11017.22,312940,44507,4,15,2,0.417,28.4,0.196,Conservative
57,154607,7998.75,417730,21512,4,11,5,0.379,52.22,0.139,Balanced
62,169749,11613.58,259065,136883,2,23,10,0.179,22.31,0.806,Balanced
19,234096,12441.34,65035,34459,0,38,10,0.362,5.23,0.147,Aggressive
47,127157,5821.17,361653,64757,2,30,10,0.451,62.13,0.509,Aggressive
47,20908,847.22,327835,101694,2,1,1,0.514,386.95,4.864,Conservative
29,221225,10596.16,52076,9862,1,33,7,0.425,4.91,0.045,Aggressive
27,128352,6777.57,28647,98340,4,37,9,0.366,4.23,0.766,Aggressive
61,115967,7348.09,117122,109912,3,23,2,0.24,15.94,0.948,Conservative
28,108989,3783.52,330664,35107,4,18,10,0.583,87.4,0.322,Aggressive
32,55079,2165.91,449864,88080,0,10,1,0.528,207.7,1.599,Balanced
33,232628,10832.9,395461,145497,2,17,9,0.441,36.51,0.625,Aggressive
34,131889,6025.34,415864,34139,0,7,2,0.452,69.02,0.259,Balanced
43,69323,3266.62,409932,33444,2,15,9,0.435,125.49,0.482,Aggressive
19,196392,12870.82,229655,128443,2,27,8,0.214,17.84,0.654,Aggressive
67,243170,10705.25,42429,131324,2,9,7,0.472,3.96,0.54,Balanced
29,109909,5733.99,63137,101168,3,21,1,0.374,11.01,0.92,Balanced
68,66105,3818.38,453707,116304,4,37,4,0.307,118.82,1.759,Balanced
43,181236,7214.68,393504,10208,2,29,7,0.522,54.54,0.056,Aggressive
40,152957,9499.68,153584,84151,1,33,6,0.255,16.17,0.55,Balanced
35,208891,11330.79,328957,55585,2,6,1,0.349,29.03,0.266,Balanced
49,21049,1044.96,10025,82680,4,25,7,0.404,9.59,3.928,Balanced
66,73281,4857.19,129728,85206,4,35,2,0.205,26.71,1.163,Conservative
55,63271,2551.52,43848,39069,3,17,8,0.516,17.19,0.617,Balanced
74,86697,6038.06,60947,56218,2,27,2,0.164,10.09,0.648,Conservative
64,217423,11932.48,462366,25006,1,25,4,0.341,38.75,0.115,Balanced
20,56534,3227.37,111209,126610,3,12,6,0.315,34.46,2.24,Balanced
55,113034,7830.26,232812,39916,3,37,8,0.169,29.73,0.353,Balanced
20,78097,5204.32,86530,25667,2,38,3,0.2,16.63,0.329,Balanced
47,204885,11624.82,198453,76427,2,25,6,0.319,17.07,0.373,Balanced
18,45037,2868.31,395757,47688,3,2,6,0.236,137.98,1.059,Conservative
47,187079,9171.95,80366,14414,3,1,1,0.412,8.76,0.077,Conservative
62,230550,12508.45,472450,124668,3,3,6,0.349,37.77,0.541,Conservative
49,47278,1513.44,52326,18564,0,29,1,0.616,34.57,0.393,Balanced
45,159344,5303.79,368452,5316,3,14,9,0.601,69.47,0.033,Aggressive
38,208255,13990.99,206855,44056,4,34,4,0.194,14.78,0.212,Balanced
63,119173,3801.81,410789,88353,1,22,5,0.617,108.05,0.741,Balanced
30,58294,2152.84,390393,42239,1,36,1,0.557,181.34,0.725,Balanced
44,93277,6122.92,96322,72909,2,15,1,0.212,15.73,0.782,Conservative
53,213581,6240.66,290672,62938,3,37,9,0.649,46.58,0.295,Aggressive
24,24694,1039.87,485362,36054,1,10,6,0.495,466.75,1.46,Balanced
39,246914,13811.16,417156,102821,1,9,10,0.329,30.2,0.416,Aggressive
27,78150,4412.2,33387,129581,4,35,10,0.323,7.57,1.658,Aggressive
56,87470,5666.85,432653,19012,4,17,6,0.223,76.35,0.217,Balanced
70,41556,2175.66,65545,82458,0,18,5,0.372,30.13,1.984,Balanced
32,215543,11319.08,104636,18164,0,25,6,0.37,9.24,0.084,Aggressive
32,200927,12539.87,455219,6605,1,35,8,0.251,36.3,0.033,Aggressive
21,69086,3593.87,259007,77254,2,16,7,0.376,72.07,1.118,Balanced
49,169979,9698.29,260297,147217,1,25,7,0.315,26.84,0.866,Balanced
40,222767,15663.78,471498,16120,2,16,9,0.156,30.1,0.072,Aggressive
72,199559,9492.32,27928,116648,1,24,9,0.429,2.94,0.585,Balanced
23,180230,8438.05,133185,147434,4,12,9,0.438,15.78,0.818,Aggressive
41,171365,5026.02,310987,114140,3,35,1,0.648,61.88,0.666,Balanced
37,196833,11275.0,73659,39865,1,9,6,0.313,6.53,0.203,Aggressive
54,119468,3647.5,101837,85482,0,37,5,0.634,27.92,0.716,Balanced
37,53387,2790.72,453843,70437,2,32,8,0.373,162.63,1.319,Aggressive
29,191822,12665.5,314732,108996,2,19,10,0.208,24.85,0.568,Aggressive
50,88602,4817.41,202767,133557,1,22,8,0.348,42.09,1.507,Aggressive
45,172328,7155.92,176595,59789,2,34,8,0.502,24.68,0.347,Aggressive
25,156666,10214.53,30153,122863,0,19,5,0.218,2.95,0.784,Conservative
18,22460,932.73,471332,98952,4,12,10,0.502,505.32,4.406,Aggressive
54,92356,5796.63,78012,10461,3,18,10,0.247,13.46,0.113,Balanced
39,74698,4268.01,109622,57042,3,5,1,0.314,25.68,0.764,Conservative
23,121746,4499.51,257996,79548,2,26,4,0.557,57.34,0.653,Aggressive
38,36191,2556.97,16218,52967,1,27,7,0.152,6.34,1.464,Balanced
49,104631,4013.94,75377,104583,2,20,2,0.54,18.78,1.0,Conservative
52,30529,2275.1,54719,140815,0,8,7,0.106,24.05,4.612,Conservative
32,52175,1539.25,376144,124182,1,16,5,0.646,244.37,2.38,Balanced
22,37675,1553.83,185526,2632,4,2,6,0.505,119.4,0.07,Balanced
73,194230,7444.24,410012,27108,0,1,6,0.54,55.08,0.14,Balanced
63,66798,1991.12,26785,99572,4,5,5,0.642,13.45,1.491,Conservative
67,90910,5703.11,314954,44049,1,31,10,0.247,55.23,0.485,Balanced
65,150400,9166.68,386890,72556,4,23,7,0.269,42.21,0.482,Balanced
23,177048,11593.59,407850,36395,0,21,4,0.214,35.18,0.206,Aggressive
42,214188,8767.15,111045,149596,0,12,1,0.509,12.67,0.698,Balanced
73,98678,4887.72,447358,38270,2,4,9,0.406,91.53,0.388,Balanced
63,82821,4917.58,259031,39190,1,37,7,0.287,52.67,0.473,Balanced
73,32204,1588.39,357517,5846,3,11,9,0.408,225.08,0.182,Aggressive
57,206737,12637.3,132027,85440,3,9,9,0.266,10.45,0.413,Balanced
46,27394,1594.98,73679,110150,4,26,7,0.301,46.19,4.021,Balanced
24,84814,2919.41,127685,139884,3,39,2,0.587,43.74,1.649,Balanced
57,53593,3481.64,201728,70943,3,27,2,0.22,57.94,1.324,Conservative
30,193036,12006.39,271511,117211,0,29,4,0.254,22.61,0.607,Balanced
55,228260,13518.87,288221,135839,0,25,9,0.289,21.32,0.595,Aggressive
35,135064,4899.46,160219,149875,0,18,7,0.565,32.7,1.11,Balanced
19,73365,3040.97,442610,10971,3,30,9,0.503,145.55,0.15,Aggressive
25,151515,7149.58,91507,99242,4,8,4,0.434,12.8,0.655,Balanced
28,240511,10100.69,202207,86850,1,2,9,0.496,20.02,0.361,Aggressive
50,179252,7099.81,145459,64481,2,22,7,0.525,20.49,0.36,Balanced
71,199863,13206.73,43814,63486,4,21,8,0.207,3.32,0.318,Balanced
55,237727,13887.77,179775,64840,0,39,1,0.299,12.94,0.273,Balanced
65,226971,12502.5,486921,79208,4,26,9,0.339,38.95,0.349,Aggressive
44,194737,7696.56,559,42991,1,29,8,0.526,0.07,0.221,Aggressive
37,123700,8813.03,406389,31088,0,5,1,0.145,46.11,0.251,Balanced
29,117077,4440.64,449067,3177,1,14,8,0.545,101.13,0.027,Aggressive
60,154537,10137.92,88731,146756,2,35,5,0.213,8.75,0.95,Conservative
48,88247,6483.73,464783,21735,4,6,3,0.118,71.68,0.246,Conservative
44,202631,12662.77,199872,5100,2,23,8,0.25,15.78,0.025,Aggressive
49,176270,13162.56,384340,42691,3,17,3,0.104,29.2,0.242,Conservative
27,74740,4410.15,264438,79164,4,24,8,0.292,59.96,1.059,Aggressive
20,173560,6792.03,262641,137479,3,29,5,0.53,38.67,0.792,Balanced
62,189587,7300.69,388786,24054,1,30,8,0.538,53.25,0.127,Aggressive
44,240216,10579.72,273365,95120,3,24,3,0.471,25.84,0.396,Balanced
52,47898,1412.68,190858,83611,1,35,10,0.646,135.1,1.746,Aggressive
48,152991,9242.37,268330,140521,2,37,6,0.275,29.03,0.918,Balanced
32,201142,8343.49,441159,123311,0,2,6,0.502,52.87,0.613,Balanced
33,82613,5496.18,357647,134977,2,21,4,0.202,65.07,1.634,Balanced
30,116707,5325.19,234863,121502,3,5,5,0.452,44.1,1.041,Balanced
66,131777,6742.33,195835,72220,1,35,7,0.386,29.05,0.548,Balanced
52,237207,17417.5,63222,140448,3,35,1,0.119,3.63,0.592,Conservative
69,233573,9405.1,184145,47881,0,19,8,0.517,19.58,0.205,Aggressive
28,67003,4169.2,144460,86245,4,16,3,0.253,34.65,1.287,Conservative
38,68478,4367.27,301992,144190,4,25,7,0.235,69.15,2.106,Balanced
68,165506,6503.68,276177,29888,4,16,9,0.528,42.46,0.181,Aggressive
71,197318,10285.99,153488,94827,3,31,2,0.374,14.92,0.481,Conservative
28,187721,8488.29,61922,47460,4,33,10,0.457,7.29,0.253,Aggressive
47,79030,5101.05,444241,111873,1,17,10,0.225,87.09,1.416,Balanced
65,204133,11777.89,397269,41594,0,21,7,0.308,33.73,0.204,Balanced
70,153071,7803.95,381004,27588,2,35,1,0.388,48.82,0.18,Balanced
52,165921,10766.2,270788,55013,1,23,5,0.221,25.15,0.332,Balanced
39,227511,9087.84,370222,58172,0,16,7,0.521,40.74,0.256,Aggressive
55,72800,4637.92,242315,56615,2,38,5,0.236,52.25,0.778,Balanced
48,25445,1751.37,91545,71358,4,14,5,0.174,52.27,2.804,Conservative
31,169112,11742.6,453647,25112,2,33,6,0.167,38.63,0.148,Aggressive
41,215387,14018.47,195284,91514,3,21,10,0.219,13.93,0.425,Aggressive
67,20246,969.12,399153,16037,3,17,10,0.426,411.87,0.792,Balanced
66,51153,3793.82,352727,8996,4,4,6,0.11,92.97,0.176,Conservative
49,25212,1173.99,261158,23066,4,16,10,0.441,222.45,0.915,Balanced
53,154411,9023.32,164090,90963,1,30,2,0.299,18.19,0.589,Conservative
49,239750,8762.68,24330,125105,1,34,10,0.561,2.78,0.522,Balanced
72,76238,5649.53,373225,40865,3,22,10,0.111,66.06,0.536,Balanced
32,170466,10472.18,336929,126023,0,29,9,0.263,32.17,0.739,Aggressive
60,73871,4705.32,309197,139139,1,5,3,0.236,65.71,1.884,Conservative
52,120672,3883.4,219457,130555,0,1,1,0.614,56.51,1.082,Conservative
20,228794,14678.66,488541,136413,3,25,1,0.23,33.28,0.596,Balanced
33,54607,3531.7,399631,26440,1,6,9,0.224,113.16,0.484,Aggressive
22,72055,4320.15,291339,81163,0,23,6,0.281,67.44,1.126,Balanced
38,124509,5297.34,468986,88738,0,33,7,0.489,88.53,0.713,Balanced
27,155467,8023.78,277347,79877,1,14,2,0.381,34.57,0.514,Balanced
36,147378,5044.49,481751,19314,4,36,1,0.589,95.5,0.131,Balanced
42,166362,8448.04,153050,90365,2,18,2,0.391,18.12,0.543,Balanced
21,107687,4344.3,68418,134592,4,10,3,0.516,15.75,1.25,Balanced
46,85078,3842.71,292772,5110,2,39,3,0.458,76.19,0.06,Balanced
36,154763,5667.29,53750,100011,0,12,8,0.561,9.48,0.646,Aggressive
60,158542,6295.83,222691,84213,1,38,4,0.523,35.37,0.531,Balanced
19,154913,5061.95,108277,35252,3,23,1,0.608,21.39,0.228,Balanced
27,122652,8748.62,299770,51887,1,7,2,0.144,34.26,0.423,Balanced
60,83197,4449.14,107116,76251,4,25,9,0.358,24.08,0.917,Balanced
42,75773,3587.9,47299,85375,2,13,2,0.432,13.18,1.127,Balanced
37,168848,9065.25,225800,115625,1,38,9,0.356,24.91,0.685,Aggressive
65,222668,12906.6,451964,33645,2,19,5,0.304,35.02,0.151,Balanced
36,138943,9923.23,295551,43664,4,22,4,0.143,29.78,0.314,Balanced
40,47584,1777.58,8144,74274,4,11,4,0.552,4.58,1.561,Balanced
41,155372,6636.38,297227,126083,1,3,3,0.487,44.79,0.811,Conservative
28,23338,1724.45,55060,37261,3,19,2,0.113,31.93,1.597,Conservative
63,82601,3814.49,496321,97432,3,27,8,0.446,130.11,1.18,Balanced
51,156559,4728.2,373278,24365,2,7,6,0.638,78.95,0.156,Balanced
72,56282,2022.42,408901,110127,1,37,9,0.569,202.18,1.957,Balanced
45,246137,7476.13,106089,48817,0,27,2,0.636,14.19,0.198,Balanced
22,135447,10095.97,304632,148883,4,34,1,0.106,30.17,1.099,Conservative
22,115798,4857.52,404162,104591,2,11,8,0.497,83.2,0.903,Aggressive
68,150963,10793.21,285806,149155,4,38,8,0.142,26.48,0.988,Balanced
38,227888,17048.63,145722,46610,2,5,5,0.102,8.55,0.205,Balanced
29,128611,7287.02,435020,143233,1,7,2,0.32,59.7,1.114,Balanced
67,179876,5520.06,95873,145475,2,36,10,0.632,17.37,0.809,Balanced
21,160987,5297.48,36503,116833,2,5,5,0.605,6.89,0.726,Balanced
71,31158,1596.52,52246,72494,0,5,8,0.385,32.72,2.327,Balanced
66,225229,10762.09,67423,25805,2,27,4,0.427,6.26,0.115,Balanced
59,30547,1739.65,471461,94506,3,29,2,0.317,271.01,3.094,Conservative
37,108713,5357.43,132555,10468,2,27,3,0.409,24.74,0.096,Balanced
55,22459,1616.57,389954,11135,2,32,3,0.136,241.22,0.496,Conservative
42,179840,9653.01,47614,127056,1,25,9,0.356,4.93,0.706,Aggressive
31,83146,5068.78,98187,63135,2,34,3,0.268,19.37,0.759,Conservative
28,123577,8681.97,51774,64699,0,15,1,0.157,5.96,0.524,Balanced
49,201942,7249.37,218911,66036,1,34,7,0.569,30.2,0.327,Balanced
28,127761,5071.62,282022,129729,4,35,1,0.524,55.61,1.015,Balanced
35,123727,4217.29,253316,21990,3,20,6,0.591,60.07,0.178,Aggressive
44,70460,2506.03,270192,19134,3,24,10,0.573,107.82,0.272,Aggressive
72,102970,5422.41,40121,50464,4,34,4,0.368,7.4,0.49,Balanced
71,211889,9299.25,249160,84073,2,34,7,0.473,26.79,0.397,Balanced
35,189319,9193.73,197883,131680,0,27,7,0.417,21.52,0.696,Balanced
73,35419,2628.0,258370,149119,0,21,7,0.11,98.31,4.21,Conservative
40,55577,2020.17,87401,134366,0,33,6,0.564,43.26,2.418,Balanced
28,22921,1236.68,227815,116685,0,39,7,0.353,184.22,5.091,Aggressive
38,155748,5248.44,115923,92541,2,36,8,0.596,22.09,0.594,Aggressive
61,237033,10373.61,253037,80709,4,25,3,0.475,24.39,0.34,Conservative
22,200756,10709.32,90173,85105,4,7,5,0.36,8.42,0.424,Balanced
40,164535,11937.66,415247,47043,3,10,10,0.129,34.78,0.286,Aggressive
58,176546,8314.96,280514,56536,4,10,9,0.435,33.74,0.32,Aggressive
42,60935,1958.55,443263,3706,0,38,8,0.614,226.32,0.061,Aggressive
58,145534,6833.9,46238,142338,2,24,6,0.437,6.77,0.978,Balanced
71,218077,7817.29,68037,86422,1,10,9,0.57,8.7,0.396,Aggressive
27,209668,8325.47,241515,123555,1,26,10,0.524,29.01,0.589,Aggressive
39,92828,5337.22,408472,75382,0,30,5,0.31,76.53,0.812,Balanced
36,143649,4633.68,320351,78255,3,27,2,0.613,69.14,0.545,Balanced
18,242017,12213.75,434546,86924,1,19,9,0.394,35.58,0.359,Aggressive
24,109062,6227.48,224971,45116,0,1,5,0.315,36.13,0.414,Balanced
21,75152,3645.01,141618,85464,2,33,8,0.418,38.85,1.137,Aggressive
18,240073,7212.58,155224,69354,1,11,8,0.639,21.52,0.289,Aggressive
32,116491,8659.51,317673,8087,0,34,4,0.108,36.68,0.069,Aggressive
57,243393,11194.33,299600,121770,1,38,4,0.448,26.76,0.5,Balanced
29,106569,6911.15,276530,101747,2,16,1,0.222,40.01,0.955,Conservative
39,92467,4077.07,348925,87629,4,1,5,0.471,85.58,0.948,Conservative
39,203648,10373.48,367297,66583,4,28,9,0.389,35.41,0.327,Aggressive
67,217699,10225.59,425539,43413,2,15,5,0.436,41.62,0.199,Balanced
64,176844,7934.35,170520,84580,2,16,5,0.462,21.49,0.478,Balanced
34,167435,5051.21,407038,81530,4,32,6,0.638,80.58,0.487,Aggressive
46,179562,8200.17,204902,130393,2,39,6,0.452,24.99,0.726,Balanced
63,210076,14691.66,112205,39034,2,1,8,0.161,7.64,0.186,Balanced
31,142537,8667.63,115931,90875,2,9,1,0.27,13.38,0.638,Conservative
67,73806,2644.61,268806,141631,4,29,5,0.57,101.64,1.919,Balanced
37,151332,8514.13,376871,134480,4,25,9,0.325,44.26,0.889,Aggressive
67,95992,6725.26,82793,23878,1,11,3,0.159,12.31,0.249,Conservative
65,42320,2592.17,137477,149140,4,11,7,0.265,53.04,3.524,Conservative
50,98971,3561.11,488017,91025,1,6,7,0.568,137.04,0.92,Balanced
72,193217,13320.83,381459,93243,4,34,10,0.173,28.64,0.483,Balanced
60,214760,9231.98,127114,88647,3,14,3,0.484,13.77,0.413,Conservative
32,68581,3427.57,111080,82462,1,8,7,0.4,32.41,1.202,Balanced
29,243633,12981.14,320127,84855,2,25,3,0.361,24.66,0.348,Balanced
57,113645,7744.7,38957,123300,3,4,6,0.182,5.03,1.085,Conservative
71,40754,2928.8,85440,125250,4,31,8,0.138,29.17,3.073,Balanced
37,89837,6448.12,409096,72812,4,21,8,0.139,63.44,0.81,Balanced
47,158279,4674.17,409224,54851,3,32,6,0.646,87.55,0.347,Balanced
55,178992,12783.59,20176,49698,0,14,2,0.143,1.58,0.278,Conservative
20,238811,7560.61,351440,21345,2,28,1,0.62,46.48,0.089,Aggressive
45,143746,5943.6,72933,57797,1,25,3,0.504,12.27,0.402,Balanced
73,134780,7112.38,382670,51843,3,28,3,0.367,53.8,0.385,Conservative
43,107081,5478.61,395280,9949,1,15,7,0.386,72.15,0.093,Aggressive
47,44016,2503.74,145442,37542,4,22,4,0.317,58.09,0.853,Balanced
30,247706,12668.0,276863,91529,0,6,2,0.386,21.86,0.37,Balanced
30,80522,5796.96,213549,125040,0,2,2,0.136,36.84,1.553,Conservative
19,140896,5662.87,413596,130268,1,6,7,0.518,73.04,0.925,Balanced
54,225164,9395.22,120582,83258,4,23,8,0.499,12.83,0.37,Aggressive
66,205140,14640.26,404095,90578,0,26,5,0.144,27.6,0.442,Balanced
55,132099,4317.51,185866,138073,2,11,2,0.608,43.05,1.045,Conservative
19,171174,9774.87,3448,7948,4,1,3,0.315,0.35,0.046,Conservative
53,124429,7517.12,488845,97410,3,28,1,0.275,65.03,0.783,Conservative
71,21924,1147.44,36402,84391,3,22,10,0.372,31.72,3.849,Balanced
43,105015,6404.41,215079,41522,3,13,4,0.268,33.58,0.395,Balanced
28,124987,4635.09,9469,60310,2,36,7,0.555,2.04,0.483,Balanced
25,74333,5072.9,63305,111350,4,22,10,0.181,12.48,1.498,Aggressive
61,235530,8381.22,283290,106405,1,4,9,0.573,33.8,0.452,Balanced
57,235268,11183.99,192138,50882,1,18,3,0.43,17.18,0.216,Balanced
60,197171,6430.92,56318,73415,4,38,4,0.609,8.76,0.372,Balanced
39,208418,11286.98,457167,75085,2,17,6,0.35,40.5,0.36,Aggressive
37,146372,8762.32,4178,119913,4,25,1,0.282,0.48,0.819,Conservative
25,226553,16381.14,240616,130985,1,17,5,0.132,14.69,0.578,Balanced
46,201134,12682.08,93555,15136,4,29,10,0.243,7.38,0.075,Aggressive
57,151378,8169.45,116186,105550,3,8,5,0.352,14.22,0.697,Conservative
43,108495,7802.05,123939,42148,4,29,10,0.137,15.89,0.388,Aggressive
47,89767,4586.65,393039,71501,0,15,9,0.387,85.69,0.797,Balanced
34,124332,6824.41,462595,111672,4,33,9,0.341,67.79,0.898,Aggressive
37,163279,9223.28,118689,43967,1,10,1,0.322,12.87,0.269,Balanced
69,59426,2849.92,266658,19507,1,37,3,0.425,93.57,0.328,Balanced
72,26336,1780.24,136679,101447,1,11,4,0.189,76.78,3.852,Conservative
33,132200,4977.85,365276,101104,3,35,1,0.548,73.38,0.765,Balanced
63,226238,12351.9,37923,116890,1,34,9,0.345,3.07,0.517,Aggressive
60,37256,2319.89,120515,88122,0,32,2,0.253,51.95,2.365,Conservative
24,200889,14182.54,122808,133414,4,22,5,0.153,8.66,0.664,Balanced
33,53719,3743.12,497878,126273,2,4,3,0.164,133.01,2.351,Conservative
62,62017,3254.9,366568,44360,1,2,4,0.37,112.62,0.715,Conservative
64,65704,3853.2,107916,10167,4,33,4,0.296,28.01,0.155,Balanced
73,50013,2362.41,294976,62853,3,9,2,0.433,124.86,1.257,Conservative
65,99991,5062.03,367952,48303,4,35,2,0.393,72.69,0.483,Conservative
44,90258,6381.59,427726,112988,1,38,8,0.152,67.03,1.252,Aggressive
70,98348,7063.74,351579,66991,1,31,2,0.138,49.77,0.681,Conservative
40,246884,17332.86,258072,133611,1,14,10,0.158,14.89,0.541,Aggressive
41,187848,6670.23,265305,101922,0,31,7,0.574,39.77,0.543,Aggressive
26,30060,2047.95,136370,90986,4,33,1,0.182,66.59,3.027,Conservative
52,229664,16681.26,197648,126550,2,16,1,0.128,11.85,0.551,Conservative
68,157727,7211.9,416045,149661,0,20,10,0.451,57.69,0.949,Balanced
37,239182,12661.81,187632,143791,2,14,3,0.365,14.82,0.601,Balanced
54,69923,4536.27,288494,3591,1,35,3,0.221,63.6,0.051,Balanced
59,98563,5413.93,216277,70250,2,33,9,0.341,39.95,0.713,Aggressive
34,155102,11586.33,249746,127410,2,29,2,0.104,21.56,0.821,Conservative
64,109779,5494.83,134729,92955,0,8,4,0.399,24.52,0.847,Conservative
48,184361,11409.93,300129,4667,0,34,3,0.257,26.3,0.025,Balanced
72,170811,11187.05,399052,73993,4,14,7,0.214,35.67,0.433,Conservative
74,119704,6202.22,466417,73829,2,14,6,0.378,75.2,0.617,Balanced
25,149157,10209.06,379575,24238,0,15,9,0.179,37.18,0.162,Aggressive
32,130234,7058.52,486870,125636,4,20,8,0.35,68.98,0.965,Aggressive
